tic_id,label,file_path,period_days,duration_days,duration_hours,transit_time,depth,depth_percent,snr,bls_power,n_points_used,n_in_transit_points,n_detected_transits,odd_even_depth_difference,secondary_eclipse_depth,v_shape_score,baseline_days,period_search_min_days,period_search_max_days
155044736,false_positive,backend/data/lightcurves/false_positives/TIC_155044736.csv,0.5,0.3,7.199999999999999,2229.267942947476,0.00027287978573264926,0.027287978573264926,7.216541989057707,0.000311313765650735,16914,10142,50,0.00016222459300452297,,4.544362055780571e-05,25.02081996786501,0.5,12.510409983932504
156115721,false_positive,backend/data/lightcurves/false_positives/TIC_156115721.csv,2.5056696296853787,0.105,2.52,2229.9781723366036,0.0013852932102746962,0.13852932102746962,17.991211936152244,0.0007687866417767597,16979,754,10,5.051181744541999e-06,-3.27146408248824e-05,0.00015946356161544717,25.094944897778987,0.5,12.547472448889494
169904935,false_positive,backend/data/lightcurves/false_positives/TIC_169904935.csv,4.550148845039846,0.105,2.52,2229.763248635697,0.002240207263619398,0.22402072636193981,30.188172713218542,0.001134664908948845,16984,452,6,1.2708979869602288e-05,-5.402867004877798e-05,0.0012531570670937242,25.09417177084424,0.5,12.54708588542212
175310067,false_positive,backend/data/lightcurves/false_positives/TIC_175310067.csv,11.301844070587002,0.153,3.6719999999999997,2240.2549216406087,0.0012447086210138902,0.12447086210138902,5.318692581484731,0.00024157136397272958,16974,235,2,7.680156703504526e-05,-0.00023440171892474826,4.8247995497074925e-05,25.059783641724607,0.5,12.529891820862304
182943944,false_positive,backend/data/lightcurves/false_positives/TIC_182943944.csv,1.1036281576810432,0.078,1.8719999999999999,2230.0122939590724,0.0019399094553597118,0.19399094553597118,44.734174046475594,0.002098903252132693,16941,1120,22,6.154107062850134e-05,0.0001268606881521528,0.0012458055416610936,25.05175986787799,0.5,12.525879933938995
238374636,false_positive,backend/data/lightcurves/false_positives/TIC_238374636.csv,1.3235341547812867,0.105,2.52,2229.2365406812214,0.0019279065989564748,0.19279065989564748,74.27390764849913,0.002547575317229119,16929,1361,19,0.00010049622224050925,6.719282773315349e-05,0.0008696785375039706,25.044807551127633,0.5,12.522403775563816
238597883,false_positive,backend/data/lightcurves/false_positives/TIC_238597883.csv,3.578320340515764,0.105,2.52,2229.550350862348,0.0002566995238466596,0.02566995238466596,4.083548639194999,4.4200397451219475e-05,16989,528,7,7.016582046837083e-05,-1.3851137620868315e-05,0.0002441207562551284,25.09482472400032,0.5,12.54741236200016
24094603,false_positive,backend/data/lightcurves/false_positives/TIC_24094603.csv,4.078402796407933,0.078,1.8719999999999999,1654.5237557735722,0.0016171576217955952,0.16171576217955952,11.617660724351493,2.3092787061125734e-05,1308,24,7,2.547198694902164e-05,9.299029315879004e-05,0.000104429399434669,28.395321248910705,0.5,14.197660624455352
253990973,false_positive,backend/data/lightcurves/false_positives/TIC_253990973.csv,0.5409610828320196,0.054,1.296,1657.5013835503783,0.0003413342615807835,0.03413342615807835,15.292500479362266,0.00010168573312512183,17220,1663,46,2.7370923713077033e-05,-3.823784372902761e-05,0.00021799420953527715,25.334680489456787,0.5,12.667340244728393
259863352,false_positive,backend/data/lightcurves/false_positives/TIC_259863352.csv,0.6484722432792035,0.129,3.096,1325.8629100534956,2.3540365495566817e-05,0.0023540365495566817,6.1441114767180816,9.010655374450364e-07,18273,3626,43,7.854324081124631e-07,1.467681930478193e-05,1.6580375106767242e-05,27.880628614637544,0.5,13.940314307318772
