phase,flux
-0.49340023898990143,1.002879967520894
-0.49339727509929654,1.003186251756654
-0.4933653596914525,0.9978690844057384
-0.4933500596200904,0.9982703424561088
-0.4933484551178598,0.9987152837477739
-0.4933402649981862,1.0028091117999538
-0.49333901369523453,1.002463990382101
-0.493336049435254,1.0040341804003403
-0.4933041328573394,0.998451442973071
-0.4932888330938905,0.9973038033286601
-0.4932872301928092,0.9991602470854564
-0.49327903896452735,0.9992780558986877
-0.4932777882775226,1.0015875100467444
-0.4932748236479258,1.0031463015321225
-0.49324290608432775,1.004318064489119
-0.49322760656781095,0.9968601266760494
-0.49322600539092387,1.0024904812880273
-0.4932178128075829,1.0079893310883523
-0.4932165628598107,1.0024292077895494
-0.49321359798376296,1.0033402796791524
-0.493181679249974,1.0027586459703701
-0.49316638004125024,0.996389236626189
-0.49316478058903856,0.9997517976872752
-0.4931565866508791,0.9955920370704335
-0.4931553374419785,0.9972610232039189
-0.49315237219643476,0.99467324647458
-0.49312045241562036,1.0039151181177903
-0.4931051535150504,1.0026976913584993
-0.49310355566374736,0.9993502729061331
-0.4930953604941752,0.997878394695796
-0.49309411214719134,0.9983497975087303
-0.49309114653203134,0.9994615271160615
-0.49305922558138693,0.9979604786116646
-0.49304392698861,0.9997131072207527
-0.4930423308616215,0.9984536210774675
-0.49303413433723076,0.9952718971653909
-0.49303288672935913,0.99732721997133
-0.4930299208679888,0.9976124613717441
-0.49299799874727374,0.997877720140186
-0.49298270046216963,0.9977764237448404
-0.4929811059364506,0.9994214865438648
-0.4929729081804066,1.0003866684224918
-0.4929716613115269,0.9980242535577075
-0.4929686950807809,1.0038200568446878
-0.4929367719747433,1.0021470410020588
-0.4929214740591351,1.003982887227737
-0.492919881134445,1.000325997052663
-0.4929116820233419,1.0012339561635066
-0.4929104360169803,1.0012059199343553
-0.49290746941661806,0.9988595933162298
-0.49287554514050985,0.9989268939388072
-0.4928602475329353,1.0013568546540603
-0.4928586563324394,0.9984910451085718
-0.4928504558663975,1.0047806374834432
-0.4928492105991481,0.9982566713268678
-0.49284624362928986,1.0037842750280122
-0.49281431830615613,1.000584120492158
-0.49279902100661516,0.9988676259543792
-0.4927974314075091,1.0013355439999931
-0.49278922983297924,1.0019157530238674
-0.4927879851813159,0.9990637205134368
-0.49278501796500673,1.0011793078146631
-0.4927530914718024,1.0047247803136032
-0.49273779448029503,0.9982162565860249
-0.4927362066053832,0.9986609700272381
-0.49272800367615505,1.0005002969331516
-0.49272675976336344,0.9996978181564854
-0.49272379217767853,1.0051944502864854
-0.4926918646374487,0.9987350109315601
-0.4926765679538546,0.9947502292527146
-0.49267498180337765,1.0008819512155527
-0.4926667775192106,1.0024975899846873
-0.49266553446869654,0.998304072497544
-0.4926625665135157,1.003791182540893
-0.49263063786503847,1.0007026572295628
-0.4926153414274142,0.9970887346457296
-0.49261375687820674,1.0012573139138314
-0.4926055513622662,0.9986210937956757
-0.49260430905086433,1.003221140611625
-0.4926013407263078,1.000599212255922
-0.4925694110310456,1.007670532647733
-0.49255411490133466,0.9957677809688829
-0.49255253207608085,1.0003039465848018
-0.49254432520544206,1.000445225554951
-0.4925430836331524,0.9998356516127768
-0.49254011506226525,1.0016660986281574
-0.4925081841966919,0.9975785274154386
-0.49249288837513483,1.001461697395366
-0.492491307273955,0.9954163902595841
-0.4924830990486179,1.0028674573690568
-0.4924818582154405,1.0032694790339638
-0.49247888927481676,1.00036080758791
-0.4924469573623382,1.0010202647093014
-0.4924316618488147,1.0009393491531884
-0.4924300823489044,1.0008571543073235
-0.492421872891914,0.9954251991943969
-0.49242063292065336,1.0017813161593025
-0.49241766361053363,0.999856262976405
-0.49238573052810475,1.0012539885432699
-0.4923704353223743,1.0019401396935717
-0.4923688575470191,1.0000581018253374
